label,name,c1,c2
0,MESH:D000140,11.324163,-27.818342
1,1794,-18.812513,2.6390476
1,23382,5.8269777,23.255507
1,9662,-25.193188,-27.613792
1,84749,-8.809403,12.193451
1,55367,-3.0661578,5.550928
1,11119,-5.5046277,-13.056445
1,619505,-12.664068,17.324268
1,222537,-9.458065,-13.348606
1,84891,18.452229,-26.218678
1,285367,-2.4476116,13.25686
1,55435,-23.949596,5.700304
1,7976,-4.013788,-14.108309
1,102466721,-20.232044,9.092408
1,5906,11.643097,10.911186
1,100033813,3.9198275,30.881727
1,22983,-7.1148944,-0.82110083
1,54458,-20.250492,-25.273363
1,254439,2.2841392,24.263477
1,5255,10.190195,0.86978817
1,6911,23.762617,13.211239
1,10024,25.608477,20.361456
1,57144,-15.587307,9.276609
1,345611,-13.6703,-4.876779
1,26230,25.295042,-8.532469
1,794,4.4183636,0.3763858
1,56675,-8.490582,1.7001046
1,84888,-19.097128,-14.792759
1,94161,4.923617,7.6296744
1,401014,14.821247,36.055527
1,146956,17.244194,3.6579316
1,9329,-4.887813,-26.729467
1,3885,13.6032915,-12.826508
1,340529,-30.47998,-0.05272847
1,57649,9.534969,0.7913952
1,6240,6.6506724,14.058116
1,7042,-13.427213,-16.14706
1,155382,-30.564806,3.830862
1,7298,10.343601,-5.70522
1,84303,-20.532846,4.539033
1,407019,-4.7430005,2.963376
1,64963,-11.491509,-5.298464
1,5095,1.8459975,8.645388
1,54084,29.927235,-12.340655
1,164592,-24.816605,18.71935
1,51306,-5.4838257,-9.425527
1,100036563,-5.5427938,7.8572993
1,51249,-16.589823,-6.6139836
1,6725,-8.510438,17.461308
1,7153,10.634649,10.287013
1,138649,30.524406,5.287004
1,645528,-19.190536,-1.2009134
1,79870,9.6533375,4.822228
1,135932,-19.120758,11.028913
1,10713,-36.36935,-1.6804706
1,5209,11.248043,-9.714188
1,23478,-5.124464,5.0406127
1,23270,-3.0412657,-8.154139
1,2525,-1.1839749,13.186199
1,677776,29.670105,-4.5503697
1,10553,-14.479263,37.879173
1,3128,4.2117944,-17.352993
1,677775,12.190889,13.237139
1,100132923,-11.7762575,24.519201
1,220047,15.692513,5.7633286
1,79751,8.125928,2.7853534
1,1622,-3.025205,4.366075
1,6305,-9.953923,3.4143655
1,79632,-4.2653055,-5.1488075
1,26103,-17.051023,-2.6867473
1,4729,0.7384546,18.19316
1,100506696,-10.103323,12.728022
1,10430,12.679071,-4.680504
1,2049,-9.937477,-3.5600855
1,9833,-2.7220674,-1.5052243
1,90507,-16.312645,-1.0459584
1,4121,2.902267,3.0327954
1,57630,-7.053853,-13.658949
1,388564,14.619538,13.8488
1,3021,-4.7956986,29.790518
1,9093,-17.439978,-25.360699
1,10667,18.269873,2.216522
1,4247,-5.663586,0.54025054
1,8858,-6.231781,-14.590682
1,55700,-5.1556873,14.641692
1,389,-0.3063604,-5.356093
1,706,-4.207428,-12.581005
1,57524,8.218782,9.544705
1,10130,-0.25684384,7.856809
1,10195,-13.810132,-22.414213
1,401145,11.05663,-23.402565
1,1572,24.065437,-4.932486
1,3617,12.557472,8.286078
1,4627,-1.9782605,-0.46676868
1,1381,9.86278,5.9481096
1,84807,7.438714,12.021657
1,100132463,15.725228,-23.669458
1,2766,-7.6621494,-22.104448
1,347088,-12.582129,-0.6550784
1,23362,-9.647429,-7.755532
