label,name,c1,c2
0,MESH:D054198,11.514866,27.322111
0,MESH:D000230,-5.1086206,16.609196
0,MESH:D002051,-20.802538,8.864562
0,MESH:D002277,-29.70687,12.418687
0,MESH:D006528,-21.515556,-3.6184769
0,MESH:D002289,-19.2054,31.57182
0,MESH:D002971,4.1469917,20.285587
0,MESH:D002972,-29.67159,-0.8975714
0,MESH:D003110,-23.45587,0.81257766
0,MESH:D015179,-25.8697,-2.6491327
0,MESH:D016889,-21.331617,-10.10243
0,MESH:D005909,-31.00342,11.303051
0,MESH:D006394,-24.225468,3.3308966
0,MESH:D015470,-12.798298,-0.21496841
0,MESH:D008113,35.665436,-3.035226
0,MESH:D008175,-17.924742,8.31064
0,MESH:D016403,-21.643269,-17.000149
0,MESH:D008527,-23.272871,0.46122462
0,MESH:D009190,-24.13652,-11.156707
0,MESH:D009369,-5.220895,4.477977
0,MESH:D009447,-21.314487,0.77769643
0,MESH:D017599,5.2649546,16.08024
0,MESH:D012516,-16.842545,3.6791928
0,MESH:D010051,-26.052666,1.394967
0,MESH:D010190,-26.621008,-5.1885576
0,MESH:D010673,-46.759155,4.593841
0,MESH:D011471,-4.0403776,-34.998665
0,MESH:D013274,-26.250467,5.3986926
0,MESH:D001749,2.0763378,20.428692
0,MESH:D002583,-15.572777,4.966188
0,MESH:D009396,-21.609634,-14.676918
0,MESH:D019969,-23.99383,-0.74470335
0,MESH:D001008,-23.590832,-0.83782834
0,MESH:D001506,-28.70513,0.51444215
0,MESH:D001927,-24.55409,-5.517548
0,MESH:D001943,7.547593,10.098484
0,MESH:D001651,-28.534004,4.592051
0,MESH:D019970,-30.746157,10.722991
0,MESH:D003924,-34.515705,-26.06406
0,MESH:D004715,-35.07981,12.076592
0,MESH:D004827,26.712969,-24.605242
0,MESH:D020936,-30.257267,2.4230752
0,MESH:D006973,-30.370304,8.419327
0,MESH:D020244,-23.585932,-10.205132
0,MESH:D007414,-19.778877,4.6465197
0,MESH:D029593,-33.091587,4.1108623
0,MESH:D009422,-25.807234,-5.657608
0,MESH:D020258,-30.394152,7.07286
0,MESH:D012640,-15.7875805,8.282555
0,MESH:D013226,-17.966694,8.397158
0,MESH:D014277,-19.501766,2.6690657
0,MESH:D008223,-21.303492,5.4035954
0,MESH:D008228,-3.5564313,-26.1315
0,MESH:C562839,-28.752865,8.398711
0,MESH:D009101,-17.398,1.445674
0,MESH:D011225,-1.66811,16.600761
0,MESH:D029424,-21.742992,0.5341518
0,MESH:D011656,-22.32997,5.978838
0,MESH:D012878,-29.164812,5.0626554
0,MESH:D058186,-15.839445,4.9030495
0,MESH:D018268,-31.090536,-3.0799882
0,MESH:D001172,-21.230444,4.006058
0,MESH:D001281,-40.217148,-17.15058
0,MESH:D002318,-17.385479,8.806108
0,MESH:D004938,-3.3799505,14.924282
0,MESH:D006330,-17.149466,8.458672
0,MESH:D019337,-17.092518,4.456435
0,MESH:D007676,-18.959433,0.11883449
0,MESH:D007680,-29.624939,14.704762
0,MESH:D002189,-25.02682,-11.224479
0,MESH:D001523,4.6340485,23.61191
0,MESH:D009503,-29.478552,-2.6053045
0,MESH:D010300,36.68207,24.590296
0,MESH:D010302,-21.901726,15.382103
0,MESH:D010523,-25.497858,0.0011933987
0,MESH:D016649,-19.64739,2.7640798
0,MESH:D013927,-7.33449,12.976658
0,MESH:D000505,2.183782,23.574722
0,MESH:D013734,-18.588867,-25.50684
0,MESH:D001254,-27.832926,2.2378557
0,MESH:D001321,-25.915005,-14.52141
0,MESH:D018567,-28.309023,14.818657
0,MESH:D016640,-28.298023,19.415066
0,MESH:D005832,-17.380894,5.9218664
0,MESH:D007248,-30.063662,8.235078
0,MESH:D007938,-19.949512,-2.7773433
0,MESH:D050197,-24.910849,2.8979936
0,MESH:D020520,-23.316805,-11.692821
0,MESH:D001932,-18.094782,5.363224
0,MESH:D003092,-5.5252385,27.082438
0,MESH:D003711,-26.156809,3.0965483
0,MESH:D003920,-16.993132,-10.356501
0,MESH:D003930,4.581232,27.349617
0,MESH:D018149,-18.647497,0.6588336
0,MESH:D006331,-30.902344,-5.981692
0,MESH:D006333,-24.516922,8.508037
0,MESH:D015658,-27.440079,-1.676277
0,MESH:D024821,-20.314886,5.479823
0,MESH:D019636,-30.146053,5.2857895
0,MESH:D009765,-20.151491,1.2139354
0,MESH:D011014,-25.171421,12.599591
0,MESH:D012164,7.9187284,12.960425
0,MESH:D012595,-1.2410666,-13.8125
0,MESH:D000544,-26.476398,-0.93379307
0,MESH:D056735,-25.19306,-4.470408
0,MESH:D002545,-13.94626,4.0817723
0,MESH:D002114,-3.9565997,22.365719
