label,name,c1,c2
0,MESH:D054198,23.288874,10.762913
0,MESH:D000230,-0.91722566,-17.483313
0,MESH:D002051,33.14691,2.301292
0,MESH:D002277,-17.945799,-16.12648
0,MESH:D006528,10.279678,-1.5117491
0,MESH:D002289,31.448627,-10.358179
0,MESH:D002971,-17.113466,-26.95055
0,MESH:D002972,19.936296,-1.467149
0,MESH:D003110,-0.9204073,-13.192507
0,MESH:D015179,29.113888,2.5694764
0,MESH:D016889,27.920498,5.488281
0,MESH:D005909,29.594847,-6.568477
0,MESH:D006394,16.231583,-3.8052497
0,MESH:D015470,28.365461,-4.044926
0,MESH:D008113,26.096828,-3.3690336
0,MESH:D008175,27.879128,10.183545
0,MESH:D016403,33.18017,-3.0045753
0,MESH:D008527,-44.186687,20.048801
0,MESH:D009190,27.88991,6.3970537
0,MESH:D009369,26.555563,-1.1048115
0,MESH:D009447,24.780024,1.4177607
0,MESH:D017599,15.601757,8.658918
0,MESH:D012516,-25.159264,-35.708023
0,MESH:D010051,22.839083,-1.8243173
0,MESH:D010190,10.771653,-24.072062
0,MESH:D010673,26.622438,1.7845474
0,MESH:D011471,30.977764,1.1504239
0,MESH:D013274,2.7825515,-17.69891
0,MESH:D001749,-4.4300184,-9.410547
0,MESH:D002583,2.7191732,-30.507729
0,MESH:D009396,31.843435,4.95321
0,MESH:D019969,21.044434,20.176651
0,MESH:D001008,32.83055,-1.3296803
0,MESH:D001506,32.54244,0.61684513
0,MESH:D001927,28.99587,7.4977956
0,MESH:D001943,15.040496,21.550848
0,MESH:D001651,14.91671,14.785963
0,MESH:D019970,24.162704,10.298218
0,MESH:D003924,27.260628,-0.15788448
0,MESH:D004715,25.89572,-4.1586523
0,MESH:D004827,25.441761,4.9998016
0,MESH:D020936,13.4909935,8.539592
0,MESH:D006973,19.906374,22.971584
0,MESH:D020244,25.768034,-2.084075
0,MESH:D007414,-3.7368762,-25.362465
0,MESH:D029593,32.924885,-3.004888
0,MESH:D009422,26.666195,1.7026894
0,MESH:D020258,25.730846,-6.6903214
0,MESH:D012640,30.205454,4.4040666
0,MESH:D013226,26.719917,6.0309014
0,MESH:D014277,16.00642,3.3777573
0,MESH:D008223,28.067663,4.9456353
0,MESH:D008228,15.55507,9.07005
0,MESH:C562839,16.666166,11.373768
0,MESH:D009101,27.873114,6.7285676
0,MESH:D011225,29.964817,3.4505334
0,MESH:D029424,29.431234,-8.953446
0,MESH:D011656,-1.4109247,-26.34321
0,MESH:D012878,16.429087,-2.8421862
0,MESH:D058186,30.266045,7.958761
0,MESH:D018268,23.228006,15.7617035
0,MESH:D001172,26.338116,6.9299226
0,MESH:D001281,-41.435787,9.61497
0,MESH:D002318,26.602972,-0.95968145
0,MESH:D004938,17.019194,-4.303326
0,MESH:D006330,26.462164,-0.9151101
0,MESH:D019337,8.46367,-6.6923714
0,MESH:D007676,21.74656,9.388971
0,MESH:D007680,32.130474,-10.77232
0,MESH:D002189,8.577471,6.1416984
0,MESH:D001523,-15.5411005,-26.011162
0,MESH:D009503,18.362873,-4.4346704
0,MESH:D010300,10.54405,-19.68322
0,MESH:D010302,25.573036,-5.285081
0,MESH:D010523,14.311439,23.955729
0,MESH:D016649,26.6206,14.65642
0,MESH:D013927,29.39726,5.320991
0,MESH:D000505,29.749123,-3.4000418
0,MESH:D013734,34.26395,-1.7016629
0,MESH:D001254,25.761911,-2.215314
0,MESH:D001321,28.853777,-6.758517
0,MESH:D018567,31.606726,1.980642
0,MESH:D016640,15.519828,2.8842046
0,MESH:D005832,21.911877,4.295092
0,MESH:D007248,26.56713,-1.1672674
0,MESH:D007938,19.931538,19.788654
0,MESH:D050197,29.630812,5.8239326
0,MESH:D020520,21.46966,5.4038634
0,MESH:D001932,-0.24160537,8.183028
0,MESH:D003092,24.3865,14.670758
0,MESH:D003711,14.678198,1.3620921
0,MESH:D003920,29.545614,5.996055
0,MESH:D003930,2.5398912,-42.54855
0,MESH:D018149,18.286829,7.472788
0,MESH:D006331,22.149532,14.530473
0,MESH:D006333,16.161797,-25.905167
0,MESH:D015658,20.692345,2.923049
0,MESH:D024821,27.872202,1.6998223
0,MESH:D019636,27.06736,12.194382
0,MESH:D009765,29.477674,5.9649167
0,MESH:D011014,31.367811,12.454219
0,MESH:D012164,25.234087,-6.568074
0,MESH:D012595,32.665962,0.82330847
0,MESH:D000544,5.0203223,-16.554098
0,MESH:D056735,24.847614,-3.7956185
0,MESH:D002545,6.624465,-15.480618
0,MESH:D002114,17.075165,6.258239
0,MESH:D003093,-34.324028,-29.496872
0,MESH:D003456,28.718508,-2.840063
0,MESH:D017449,20.163574,23.544153
0,MESH:D003877,2.1341896,5.140945
0,MESH:D003925,26.95323,2.6818137
0,MESH:D003929,20.719315,3.557784
0,MESH:D008545,17.78175,24.149094
0,MESH:D009203,1.9141417,-12.229322
0,MESH:D012163,14.750007,3.373396
0,MESH:D011125,31.540936,5.925144
0,MESH:D001249,27.961424,10.278238
0,MESH:D044584,31.225065,7.4239635
0,MESH:D021441,9.995163,-16.215412
0,MESH:D002292,25.97803,8.867833
0,MESH:D009202,24.645483,-0.072580256
0,MESH:D015209,20.790285,7.650524
0,MESH:D016510,44.601894,-7.389868
0,MESH:D003876,-15.4134035,-23.58771
0,MESH:D004833,9.187136,-9.870043
0,MESH:D018316,29.57224,-5.176274
0,MESH:D006258,15.142299,3.4279873
0,MESH:D018325,24.289019,9.80787
0,MESH:D006975,26.597855,2.9851801
0,MESH:D006976,25.839823,-4.0711274
0,MESH:D054990,28.067812,3.2288833
0,MESH:D008607,23.829288,9.409726
0,MESH:D007859,34.376026,0.7943336
0,MESH:D007951,33.51034,-1.2722687
0,MESH:D015473,8.629595,31.967093
0,MESH:D008103,9.033783,20.302097
0,MESH:D008105,16.153389,5.8384337
0,MESH:D008171,26.143976,0.008648799
0,MESH:D008268,14.422437,1.8351228
0,MESH:D008269,26.34791,0.7403305
0,MESH:D008579,31.938572,4.9537196
0,MESH:D008661,13.147124,-4.9899178
0,MESH:D008831,4.5675616,-29.89943
0,MESH:D009133,21.65051,9.382583
0,MESH:D010003,26.836369,-2.510851
0,MESH:D010009,26.559965,0.97021276
0,MESH:D011507,19.956259,-5.4638
0,MESH:D016715,27.56796,5.1055207
0,MESH:D011565,4.1702843,-27.101788
0,MESH:D011605,-22.112667,41.25071
0,MESH:D012170,10.271923,-10.858238
0,MESH:D012208,19.532036,5.690297
0,MESH:D012559,6.381952,-20.073467
