label,name,c1,c2
0,MESH:D008175,36.289356,4.0647297
0,MESH:D009369,27.082771,-7.1950126
0,MESH:D008171,19.362194,-14.42642
0,MESH:D000230,8.253245,-24.632687
0,MESH:D012640,31.366539,0.30310056
0,MESH:D001927,18.392437,-5.2738175
0,MESH:D006943,22.752909,-10.813231
0,MESH:D006528,32.58839,11.191378
0,MESH:D002583,16.214975,-15.128014
0,MESH:D001008,4.5109615,-29.297611
0,MESH:D006973,29.943144,-4.0830164
0,MESH:D001749,20.07485,14.869611
0,MESH:D013733,29.985174,5.2569656
0,MESH:D007859,35.730244,-3.5891762
0,MESH:D050197,30.237513,-19.340849
0,MESH:D007674,8.31362,-33.98038
0,MESH:D002779,8.682196,5.546078
0,MESH:D018149,26.18603,-11.861775
0,MESH:D007248,20.481693,-17.616764
0,MESH:D010051,24.787766,-2.0119908
0,MESH:D008113,27.19985,-25.257189
0,MESH:D011471,27.174427,-15.955436
0,MESH:D058186,24.824913,-19.352367
0,MESH:D001943,-0.7938119,-33.762352
0,MESH:D009393,16.381706,-9.998004
0,MESH:D009845,13.724707,-27.101543
0,MESH:D006331,34.521275,-9.397077
0,MESH:D009395,7.38073,-10.173253
0,MESH:D011507,27.277395,0.6826807
0,MESH:D003866,14.608336,-32.74141
0,MESH:D019636,14.923717,-21.583506
0,MESH:D007003,2.1261406,-9.7752905
0,MESH:D014594,5.801343,-10.818714
0,MESH:D006330,8.918995,-14.322174
0,MESH:D009422,26.041,5.118841
0,MESH:D009135,20.512398,2.3352919
0,MESH:D000740,18.97084,-20.131594
0,MESH:D003920,23.694475,1.8170975
0,MESH:D020258,20.671204,-28.572258
0,MESH:D009069,12.8025465,-8.08003
0,MESH:D009202,9.609848,-12.449835
0,MESH:D010198,11.717504,7.312936
0,MESH:D012208,7.0855007,-4.710761
0,MESH:D008545,4.564509,-15.766333
0,MESH:D010523,17.159595,-24.767305
0,MESH:D005909,15.839662,-0.55837154
0,MESH:D008881,16.489046,-1.9070991
0,MESH:D014591,31.568752,-14.711589
0,MESH:D013927,17.673218,13.5544
0,MESH:D007680,21.286856,-22.864494
0,MESH:D051437,21.730757,-5.191885
0,MESH:D024821,22.937445,11.681197
0,MESH:D009765,23.458149,7.963134
0,MESH:D019955,20.795095,-2.7937617
0,MESH:D009205,7.8167195,-18.284712
0,MESH:D003110,26.324507,17.788696
0,MESH:D010493,10.166377,11.867568
0,MESH:D011225,13.484703,-14.12183
0,MESH:D010049,29.857285,-10.364849
0,MESH:D009503,6.052758,-9.556426
0,MESH:D009203,1.4235754,-23.698372
0,MESH:D001929,16.694296,1.7600317
0,MESH:D002277,-2.3018856,-18.782602
0,MESH:D007153,7.3301044,-21.01696
0,MESH:D011693,12.183045,-17.611277
0,MESH:D004715,11.66691,-15.300002
0,MESH:D003924,19.297846,-7.5042353
0,MESH:D011658,22.257864,-7.7856293
0,MESH:D008607,6.0035343,-5.6612396
0,MESH:D012878,24.7926,-5.0754704
0,MESH:D006849,10.633375,-1.3793756
0,MESH:D001855,17.772142,6.207905
0,MESH:D001289,1.9652766,-20.573606
0,MESH:D013226,13.936853,7.587328
0,MESH:D008107,16.456947,-18.58792
0,MESH:D019957,4.6694603,-25.319489
0,MESH:D028361,8.533641,-7.0911345
0,MESH:D012516,3.731965,-12.701539
0,MESH:D006333,12.367173,-20.036335
0,MESH:D002493,14.981831,-1.7933424
0,MESH:D002972,7.1630664,3.6056833
0,MESH:D004211,5.5650187,-7.443775
0,MESH:D012509,7.9293594,-12.386947
0,MESH:D001249,15.602066,9.528068
0,MESH:D013118,11.676396,-10.679437
0,MESH:D002318,-7.061389,-29.848974
0,MESH:D003872,4.663447,-1.1990812
0,MESH:D015179,3.3242953,-4.456594
0,MESH:D010302,9.824024,-1.0729064
0,MESH:D000067877,19.531904,-10.233192
0,MESH:D001523,16.985144,-3.6379142
0,MESH:D003711,15.649501,11.884274
0,MESH:D004830,2.0186484,-8.223172
0,MESH:D010195,0.17236793,-18.331001
0,MESH:D000236,11.287626,-5.487178
0,MESH:D011085,13.100897,9.2623005
0,MESH:D004802,13.544486,-6.6735806
0,MESH:D018270,14.815971,21.760813
0,MESH:D016584,-4.574655,-14.893462
0,MESH:D010859,5.5581436,7.601109
0,MESH:D004828,6.873229,-2.0323033
0,MESH:D008831,15.345286,-11.997825
0,MESH:D007021,14.19889,-5.349263
