label,name,c1,c2
0,MESH:D054198,11.226576,14.319047
0,MESH:D000230,-8.113085,5.204787
0,MESH:D002051,7.1022477,0.74865824
0,MESH:D002277,-5.1722884,2.5670276
0,MESH:D006528,4.4323573,2.5587096
0,MESH:D002289,-6.029606,16.444897
0,MESH:D002971,-15.373106,3.554998
0,MESH:D002972,22.685688,-10.978735
0,MESH:D003110,-4.3356223,-1.4133029
0,MESH:D015179,-16.717812,8.009674
0,MESH:D016889,-3.8916798,5.6841125
0,MESH:D005909,8.535408,5.3711762
0,MESH:D006394,-1.6892749,27.464
0,MESH:D015470,1.4162515,-3.3297634
0,MESH:D008113,0.19698882,-4.85666
0,MESH:D008175,-8.398608,17.927347
0,MESH:D016403,12.32498,-16.72117
0,MESH:D008527,7.8399954,2.9069767
0,MESH:D009190,7.820972,-20.853773
0,MESH:D009369,4.044149,12.893985
0,MESH:D009447,3.3804553,-16.146122
0,MESH:D017599,-2.775024,13.086835
0,MESH:D012516,-4.5048733,-4.2192135
0,MESH:D010051,-1.8355012,-4.837408
0,MESH:D010190,-1.9518813,4.9090567
0,MESH:D010673,-6.2228246,-7.6417503
0,MESH:D011471,14.750248,5.931746
0,MESH:D013274,8.780475,-0.42321438
0,MESH:D001749,0.2653182,15.76888
0,MESH:D002583,6.3694634,-15.324045
0,MESH:D009396,8.334486,8.9935055
0,MESH:D019969,1.1850417,-12.024628
0,MESH:D001008,6.5791216,12.697907
0,MESH:D001506,4.240323,0.9309225
0,MESH:D001927,18.900824,2.3872776
0,MESH:D001943,10.515316,-2.1886313
0,MESH:D001651,8.021327,8.837922
0,MESH:D019970,19.421549,-13.476424
0,MESH:D003924,-6.8390374,6.317749
0,MESH:D004715,-15.753199,-4.917168
0,MESH:D004827,8.9733515,-16.192602
0,MESH:D020936,-9.926924,-12.251721
0,MESH:D006973,13.654265,-24.00215
0,MESH:D020244,-2.9085748,8.614445
0,MESH:D007414,-13.318462,-1.4386529
0,MESH:D029593,0.37172112,3.8199453
0,MESH:D009422,2.134361,4.799598
0,MESH:D020258,-1.8277038,5.975966
0,MESH:D012640,-2.7727444,13.029087
0,MESH:D013226,5.7378654,-20.198313
0,MESH:D014277,9.397341,7.349598
0,MESH:D008223,4.5690312,-9.694834
0,MESH:D008228,-7.3911057,-13.025429
0,MESH:C562839,4.743835,-6.387086
0,MESH:D009101,-11.144567,5.456008
0,MESH:D011225,6.756436,-6.819069
0,MESH:D029424,10.48057,14.400971
0,MESH:D011656,-6.4862747,2.2450068
0,MESH:D012878,17.748253,3.3492272
0,MESH:D058186,13.202749,13.817146
0,MESH:D018268,-0.85107505,-8.29809
0,MESH:D001172,-22.33488,1.7457407
0,MESH:D001281,7.1026525,-3.1987605
0,MESH:D002318,-2.7699206,-8.7645445
0,MESH:D004938,-6.9769573,-3.077763
0,MESH:D006330,2.3804407,-15.44912
0,MESH:D019337,12.493968,13.129066
0,MESH:D007676,-5.779318,10.869333
0,MESH:D007680,21.162857,4.3362503
0,MESH:D002189,4.2353296,6.983938
